,movieId,title,genres,year
25137,116016,Good Luck. And Take Care of Each Other (2012),Comedy|Drama,2012
25151,116046,Christmas Oranges (2012),(no genres listed),2012
25161,116066,Cold Blooded (2012),Crime|Thriller,2012
25229,116217,Secret of the Wings (2012),Adventure|Animation|Children|Fantasy,2012
25232,116223,The Conductor (2012),Drama,2012
25252,116265,Cowgirls n' Angels (2012),Children|Drama,2012
25298,116403,The Third Half (2012),Drama|Romance,2012
25301,116409,Aglaya (2012),Drama,2012
25335,116481,Man for a Day (2012),Documentary,2012
25337,116485,The Skinny (2012),Comedy|Drama|Romance,2012
25339,116489,Out in the Dark (2012),Drama|Romance,2012
25343,116497,Everybody's Got Somebody... Not Me (2012),Drama,2012
25398,116674,Dawn Rider (2012),Action|Western,2012
25420,116726,Hamilton - In the Interest of the Nation (Hamilton: I nationens intresse) (2012),Action|Drama|Thriller,2012
25431,116748,Deadline (2012),Drama|Mystery|Thriller,2012
25479,116857,Love and Honor (2012),Drama|Romance|War,2012
25499,116903,Head Over Heels (2012),Animation|Children|Comedy|Romance,2012
25521,116947,Stand Off (2012),Comedy|Drama,2012
25524,116953,Magic Camp (2012),Children|Documentary,2012
25544,117003,God Is the Bigger Elvis (2012),Documentary,2012
25573,117158,"Nono, the Zigzag Kid (2012)",Adventure|Children|Drama,2012
25576,117164,Musicwood (2012),Adventure|Documentary|Drama,2012
25578,117168,How Do You Write a Joe Schermann Song (2012),Comedy|Drama|Musical,2012
25596,117304,Deranged (2012),Horror,2012
25634,117418,Victor and the Secret of Crocodile Mansion (2012),Adventure|Children|Mystery,2012
25656,117464,Paulette (2012),Comedy|Crime,2012
25678,117509,City Slacker (2012),Romance,2012
25692,117537,David et Madame Hansen (2012),Comedy|Drama,2012
25720,117594,Detention of the Dead (2012),Comedy|Horror,2012
25737,117628,Donner Pass (2012),Horror,2012
25761,117676,El Gringo (2012),Action|Drama,2012
25763,117680,Elliot Loves (2012),Comedy,2012
25890,118097,Nativity 2: Danger in the Manger! (2012),Children|Comedy,2012
25901,118133,Winter Nomads (2012),Documentary,2012
25912,118195,Tenchi: The Samurai Astronomer (2012),Drama,2012
25942,118262,Slasher House (2012),Horror,2012
25945,118268,Borrowed Time (2012),Drama,2012
25946,118270,Hellbenders (2012),Comedy|Horror|Thriller,2012
25961,118300,Home Alone: The Holiday Heist (2012),Children|Comedy|Crime,2012
25966,118330,Blood (2012),Crime|Drama|Thriller,2012
25979,118380,Dead Souls (2012),Horror,2012
26081,118768,"The Missing Piece: Mona Lisa, Her Thief, the True Story (2012)",Crime|Documentary|Mystery,2012
26121,118854,The Dust Bowl (2012),Documentary,2012
26122,118856,Paris by Night (2012),Crime|Drama,2012
26163,118946,The Aggression Scale (2012),Action|Crime|Thriller,2012
26223,119153,Bill Burr: You People Are All the Same (2012),Comedy,2012
26245,119218,The Punisher: Dirty Laundry (2012),Action|Crime|Drama,2012
26261,119426,Thérèse (2012),Drama,2012
26291,119599,Demon Hunter (2012),Horror,2012
26301,119619,Everybody Has a Plan (2012),Crime|Drama,2012
26309,119635,Eye of the Hurricane (2012),Drama,2012
26331,119683,Myn Bala: Warriors of the Steppe (2012),Action|Adventure|Drama,2012
26334,119689,The Haunting of Helena (2012),Horror|Thriller,2012
26336,119693,Elfie Hopkins: Cannibal Hunter (2012),Horror|Thriller,2012
26342,119705,Piranhaconda (2012),Horror|Sci-Fi,2012
26349,119762,Ethel (2012),Documentary,2012
26366,119800,Family Way (2012),Comedy|Romance,2012
26411,119960,Kaksparsh (2012),Drama,2012
26418,120076,Fame High (2012),Documentary,2012
26432,120108,Hotel Noir (2012),Crime|Drama,2012
26437,120118,The Forest (2012),Drama|Fantasy,2012
26445,120134,Doggiewoggiez! Poochiewoochiez! (2012),Comedy,2012
26462,120222,Foodfight! (2012),Action|Animation|Children|Comedy,2012
26486,120276,Symphony of the Soil (2012),Adventure|Documentary,2012
26504,120315,Gloriously Wasted (2012),Comedy,2012
26508,120323,Moon Man (2012),Animation|Sci-Fi,2012
26537,120444,"George Lopez: It's Not Me, It's You (2012)",Comedy,2012
26548,120468,Toy Story Toons: Partysaurus Rex (2012),Animation|Children|Comedy,2012
26549,120470,The Legend of Mor'du (2012),Animation|Children,2012
26579,120580,Girls Gone Dead (2012),Comedy|Horror,2012
26598,120618,In Vogue: The Editor?s Eye (2012),Documentary,2012
26600,120623,3 Simoa (2012),Comedy,2012
26603,120629,The Dark Matter of Love (2012),Documentary,2012
26604,120631,Out of the Clear Blue Sky (2012),Documentary,2012
26608,120639,Tiger Eyes (2012),Drama,2012
26647,120807,John Mulaney: New In Town (2012),Comedy,2012
26653,120819,"Kevin Nealon: Whelmed, But Not Overly (2012)",Comedy,2012
26663,120839,Comes a Bright Day (2012),Romance,2012
26670,120853,Fresh Guacamole (2012),Animation,2012
26671,120855,Adam and Dog (2012),Animation,2012
26673,120859,Poolsite (2012),Crime|Drama,2012
26699,120917,A Flat for Three (2012),Comedy|Drama,2012
26715,120950,The Reef 2: High Tide (2012),Animation|Children|Musical,2012
26716,120952,Filly Brown (2012),Drama,2012
26717,121003,Winter of Discontent (2012),Drama,2012
26774,121124,StreetDance 2 (2012),Drama|Romance,2012
26779,121137,Wrong Turn 5: Bloodlines (2012),Horror|Thriller,2012
26783,121145,McCullin (2012),Documentary,2012
26788,121157,"Tad, the Lost Explorer (2012)",Adventure|Animation|Children|Comedy,2012
26795,121173,Must Have Been Love (2012),Drama|Romance,2012
26827,121245,Unit 7 (2012),Action|Drama|Thriller,2012
26830,121251,Thunderstruck (2012),Children|Comedy,2012
26832,121255,White Elephant (2012),Drama,2012
26833,121257,The Alternate (2012),Action|Sci-Fi|Thriller,2012
26843,121277,U.F.O. (2012),Action|Sci-Fi,2012
26913,121432,The Man Who Shook the Hand of Vicente Fernandez (2012),Comedy|Drama|Western,2012
26922,121451,Will (2012),Children|Drama,2012
26928,121463,The End (2012),Drama|Sci-Fi|Thriller,2012
26985,121612,Trapped in the Closet: Chapters 23-33 (2012),Comedy|Crime|Drama|Musical,2012
26997,121638,The Phoenix Rises (2012),Sci-Fi|Thriller,2012
27026,121715,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy,2012
27072,121817,Richness of Internal Space (2012),Drama,2012
27075,121823,Montana Amazon (2012),Adventure|Comedy|Drama,2012
27078,121829,Kings Point (2012),Comedy|Documentary|Drama,2012
27142,121981,The Kill Hole (2012),Action|Thriller|War,2012
27163,122027,Roman Polanski: Odd Man Out (2012),Documentary,2012
27210,122143,Men to Kiss (2012),Comedy|Romance,2012
27235,122210,Jim Norton: Please Be Offended (2012),Comedy,2012
27247,122234,The Lookout (2012),Action|Crime|Thriller,2012
27250,122242,Ritual (2012),Horror|Thriller,2012
27252,122246,Tooth Fairy 2 (2012),Children|Comedy,2012
27266,122276,The Philly Kid (2012),Action|Drama,2012
27308,122361,Primates of the Caribbean (2012),Animation|Children|Comedy,2012
27380,122523,Treasure Buddies (2012),Children|Comedy,2012
27381,122525,Santa Paws 2: The Santa Pups (2012),Children,2012
27399,122565,Imaginary Friend (2012),Thriller,2012
27410,122587,Musical Chairs (2012),Drama|Romance,2012
27416,122599,The Delay (2012),Drama,2012
27441,122657,Mosquita y Mari (2012),Drama,2012
27462,122703,Ticket out (2012),Thriller,2012
27544,122880,I Want You (2012),Drama|Romance,2012
27673,123161,Rites of Passage (2012),Thriller,2012
27677,123174,The Facility (2012),Horror|Sci-Fi,2012
27696,123225,Winning Streak (2012),Drama,2012
27756,123359,My Way (2012),Drama,2012
27806,123467,Jewtopia (2012),Comedy|Romance,2012
27857,123585,Love (2012),Drama|Romance,2012
27898,123683,Mariachi Gringo (2012),Comedy|Romance,2012
27916,123723,Hayride (2012),Horror|Thriller,2012
28094,124145,Katt Williams: Kattpacalypse (2012),Comedy,2012
28097,124151,Vampire Dog (2012),Children,2012
28151,124279,SeaFood (2012),Adventure|Animation|Children|Comedy,2012
28175,124332,Snow Queen (2012),Animation|Fantasy,2012
28265,124523,Road to Hell (2012),Action|Drama|Thriller,2012
28425,124871,Love and Other Troubles (2012),Comedy|Romance,2012
28510,125051,The Cup (2012),Drama,2012
28552,125139,Pleasure or Pain (2012),Drama|Thriller,2012
28553,125141,"Y/N: You Lie, You Die (2012)",Thriller,2012
28572,125183,Venus and Serena (2012),Documentary,2012
28578,125197,That’s What She Said (2012),Comedy,2012
28596,125233,Playdate (2012),(no genres listed),2012
28635,125313,Superstar (2012),Comedy,2012
28660,125369,Snow White: A Deadly Summer (2012),Horror|Thriller,2012
28691,125435,The Mark (2012),Action|Thriller,2012
28709,125477,The Black Dahlia Haunting (2012),Crime|Drama|Horror|Mystery,2012
28735,125533,Almost 18 (2012),Comedy|Drama,2012
28736,125535,Fist of Jesus (2012),(no genres listed),2012
28782,125638,The Arrival of Wang (2012),Mystery|Sci-Fi|Thriller,2012
28783,125640,Walker (2012),(no genres listed),2012
28802,125782,Body Fat Index of Love (2012),Comedy,2012
28838,125910,Stars Above (2012),(no genres listed),2012
28843,125920,Buffalo Girls (2012),Action,2012
28892,126018,Nantucket Film Festival's Comedy Roundtable (2012),Comedy|Documentary,2012
28954,126146,King Kelly (2012),Drama,2012
28969,126176,Nom de code : Rose (2012),(no genres listed),2012
29022,126395,The Woodcarver (2012),Drama,2012
29026,126403,Apostle Peter and The Last Supper (2012),Drama,2012
29031,126414,Planet Ocean (2012),Documentary,2012
29045,126510,Paris-Manhattan (2012),Comedy|Romance,2012
29047,126546,7 Days in Havana (2012),Drama,2012
29049,126550,Tower Block (2012),Thriller,2012
29058,126577,"Daddy, I'm A Zombie (2012)",Animation|Comedy|Fantasy,2012
29061,126584,Beyond Outrage (2012),Action,2012
29066,126595,Aurora (2012),Romance|Sci-Fi,2012
29069,126652,Raven the Little Rascal (2012),Animation|Children,2012
29070,126693,Pinocchio (2012),Animation|Children,2012
29107,126787,The Last Time I Saw Macao (2012),Documentary|Thriller,2012
29113,126799,A Gun in Each Hand (2012),Comedy|Romance,2012
29152,126977,Gerhard Richter Painting (2012),Documentary,2012
29173,127019,Line of Sight (2012),Documentary,2012
29179,127031,Pizzas (2012),Drama,2012
29181,127035,Dream Team 1935 (2012),Comedy|Drama,2012
29200,127074,Fuck Up (2012),Comedy|Crime|Drama,2012
29202,127078,Gulf Stream Under the Iceberg (2012),Drama|Fantasy,2012
29203,127080,The Diary of Preston Plummer (2012),Drama|Romance,2012
29248,127174,What is This Film Called Love? (2012),Documentary,2012
29278,127234,Reality (2012),Comedy|Drama,2012
29281,127240,Pretty Butterflies (2012),Drama,2012
29426,127857,What the Day Owes the Night (2012),Drama|Romance,2012
29433,127873,Jay Mohr: Funny for a Girl (2012),Comedy,2012
29439,127974,100 Bloody Acres (2012),Comedy|Horror,2012
29531,128205,Little Monsters (2012),Children,2012
29590,128369,The Anderssons in Greece: All Inclusive (2012),Children|Comedy,2012
29627,128480,Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s (2012),(no genres listed),2012
29638,128506,Rent-a-Cat (2012),Comedy|Drama,2012
29671,128576,Kvarteret Skatan reser till Laholm (2012),Comedy,2012
29718,128684,Artifact (2012),Documentary,2012
29862,129015,Secrets of Eden (2012),Drama|Mystery|Thriller,2012
29891,129080,La montaña rusa (2012),Comedy|Romance,2012
29900,129199,How to Fall in Love (2012),Comedy|Romance,2012
29901,129201,The Time Being (2012),Mystery,2012
29916,129235,Les Invisibles (2012),Documentary,2012
29932,129285,"Do-Deca-Pentathlon, The (2012)",Comedy,2012
29935,129291,Zero (2012),Drama,2012
29960,129346,"Package, The (2012)",Action,2012
29985,129397,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi,2012
30003,129435,Piggy (2012),Thriller,2012
30110,129773,Soulless (2012),Comedy|Drama,2012
30162,129905,The Floating Castle (2012),Comedy|Drama,2012
30170,129921,Bestiaire (2012),Documentary,2012
30182,129945,Refuge (2012),Comedy|Drama|Romance,2012
30216,130042,Found (2012),Drama|Horror|Thriller,2012
30218,130046,Thanatomorphose (2012),Horror,2012
30222,130054,Pauline détective (2012),Comedy,2012
30228,130066,Camille Rewinds (2012),Comedy|Romance,2012
30252,130116,Dead End (2012),Thriller,2012
30277,130196,The Neighbors (2012),Thriller,2012
30341,130382,Mr. Pip (2012),Drama|War,2012
30346,130392,A Magnificent Haunting (2012),Drama,2012
30398,130506,Berserk: The Golden Age Arc 2 - The Battle for Doldrey (2012),Action|Animation|Fantasy,2012
30399,130508,Berserk: The Golden Age Arc - The Egg of the King (2012),Action|Adventure|Animation|Fantasy|Horror,2012
30433,130584,The Color of Time (2012),Drama|Romance,2012
30457,130640,貞子3D (2012),Horror,2012
30542,130852,Brothers on the Line (2012),(no genres listed),2012
30554,130878,Doppelgänger Paul (2012),(no genres listed),2012
30565,130912,In the Shadow (2012),Crime|Drama,2012
30597,130980,The Day That Lasted 21 Years (2012),Documentary,2012
30604,130994,Bill W. (2012),Documentary,2012
30632,131070,Forgotten (2012),Drama|Mystery|Thriller,2012
30633,131072,Jesus liebt mich (2012),Comedy,2012
30642,131090,Jonas (2012),Comedy,2012
30645,131096,Russendisko (2012),Comedy,2012
30788,131433,Confession of Murder (2012),Action|Thriller,2012
30796,131453,The Last Will and Testament of Rosalind Leigh (2012),Horror|Thriller,2012
30829,131530,Lions (2012),Drama,2012
30842,131556,Inside (2012),(no genres listed),2012
30848,131568,Room 514 (2012),(no genres listed),2012
30884,131648,Stud Life (2012),(no genres listed),2012
30913,131716,The Viral Factor (2012),Action|Drama,2012
30935,131765,O Que Há De Novo No Amor? (2012),Drama|Romance,2012
31098,132140,Good Deeds (2012),Comedy|Drama|Romance,2012
31105,132155,Ape (2012),(no genres listed),2012
31115,132175,The Invisible Men (2012),Documentary|Drama,2012
31149,132253,Heathens and Thieves (2012),Action|Western,2012
31176,132317,Way Beyond Weight (2012),Documentary,2012
31202,132372,Rommel (2012),Action|Drama|War,2012
31244,132464,Jersey Shore Shark Attack (2012),Action|Sci-Fi,2012
31296,132579,Mardock Scramble: The Third Exhaust (2012),Animation|Sci-Fi,2012
31320,132634,Radiostars (2012),Comedy,2012
31388,132788,Funeral Kings (2012),Comedy,2012
31438,132900,Half the Sky: Turning Oppression Into Opportunity for Women Worldwide (2012),Documentary,2012
31440,132904,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie (2012)",Documentary,2012
31470,132967,Thursday Till Sunday (2012),Drama,2012
31471,132969,L (2012),Drama|Thriller,2012
31475,132979,A Company Man (2012),Action|Drama,2012
31476,132981,Crowsnest (2012),(no genres listed),2012
31477,132983,Overnight (2012),Comedy|Romance,2012
31478,132987,Kill 'em All (2012),Action|Crime|Thriller,2012
31542,133141,Barbie: The Princess & The Popstar (2012),Animation|Children,2012
31546,133149,Barbie in A Mermaid Tale 2 (2012),Animation|Children,2012
31570,133201,Doug Stanhope: Before Turning the Gun on Himself (2012),(no genres listed),2012
31587,133237,The Last Sentence (2012),Drama,2012
31614,133307,Time Zero: The Last Year of Polaroid Film (2012),Documentary,2012
31618,133315,We’re Not Broke (2012),Documentary,2012
31619,133317,Sushi: The Global Catch (2012),Documentary,2012
31622,133323,The Fruit Hunters (2012),Documentary,2012
31625,133329,Radio Unnameable (2012),Documentary,2012
31646,133375,Hush (2012),Thriller,2012
31649,133381,Harry Dean Stanton: Partly Fiction (2012),Documentary,2012
31651,133385,Shuffle (2012),Mystery|Romance|Thriller,2012
31664,133413,High Road (2012),Comedy,2012
31704,133507,Echo Planet (2012),Animation,2012
31745,133596,Milosc (2012),Drama|Romance,2012
31771,133651,El Medico: The Cubaton Story (2012),Documentary,2012
31783,133677,"Usain Bolt, La Légende (2012)",(no genres listed),2012
31784,133679,The American Scream (2012),Documentary,2012
31807,133731,After (2012),Mystery|Thriller,2012
31810,133737,Design Is One (2012),Documentary,2012
31813,133743,Kokoko (2012),(no genres listed),2012
31842,133804,Offline (2012),Drama,2012
31858,133837,Alien Origin (2012),Fantasy|Sci-Fi|Thriller,2012
31862,133851,In the Shadow of the Sun (2012),Documentary,2012
31934,134013,Static (2012),Drama|Horror|Mystery|Thriller,2012
31970,134093,Short Stories (2012),Comedy|Drama|Mystery,2012
31997,134160,Vazhakku Enn 18/9 (2012),Drama,2012
32003,134172,Morgan (2012),Drama,2012
32004,134174,Follow Me: The Yoni Netanyahu Story (2012),Documentary|War,2012
32145,134526,Zodiac: The Race Begins... (2012),Adventure|Animation,2012
32150,134536,Cannibal Vegetarian (2012),Drama|Thriller,2012
32154,134549,Piazza Fontana: The Italian Conspiracy (2012),Drama,2012
32155,134551,Steel (2012),Drama,2012
32156,134553,Tutto tutto niente niente (2012),Comedy,2012
32168,134579,After Lucia (2012),Drama,2012
32171,134585,Six Acts (2012),Drama,2012
32195,134633,Tony 10 (2012),Children,2012
32203,134649,Bad Hair Friday (2012),Thriller,2012
32246,134753,The Gangster (2012),Action|Drama,2012
32258,134777,Jab Tak Hai Jaan (2012),Drama|Romance,2012
32274,134810,Time Of My Life (2012),(no genres listed),2012
32290,134847,Ghost Graduation (2012),Comedy,2012
32298,134863,"Big Love Story, A (2012)",Comedy|Romance,2012
32415,135166,Curfew (2012),Drama,2012
32422,135180,K2: Siren of the Himalayas (2012),Adventure|Documentary,2012
32423,135182,The Men Who Built America (2012),Documentary,2012
32514,135414,The Last White Knight (2012),(no genres listed),2012
32526,135444,A.C.A.B.: All Cops Are Bastards (2012),Action|Crime|Drama,2012
32532,135460,Pablo (2012),(no genres listed),2012
32543,135484,White Tiger (2012),Action|Adventure|Fantasy|War,2012
32575,135551,Childish Games (2012),Drama|Horror|Thriller,2012
32591,135585,Pizza (2012),Comedy|Horror|Romance|Thriller,2012
32665,135745,Labyrinth (2012),Adventure|Fantasy,2012
32723,135863,Fortress (2012),Action|War,2012
32792,136014,The Startup Kids (2012),Documentary,2012
32847,136210,American Animal (2012),Comedy|Drama,2012
32851,136219,Bad Kids Go to Hell (2012),Comedy|Mystery|Thriller,2012
32909,136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,2012
32912,136361,Scooby-Doo! Mask of the Blue Falcon (2012),Adventure|Animation|Children|Comedy|Fantasy,2012
32939,136439,Dinotasia (2012),Animation|Documentary,2012
32950,136461,Jeff Ross Roasts America (2012),Comedy,2012
32976,136513,Jeff Dunham: Minding the Monsters (2012),Comedy,2012
32989,136540,The FP (2012),Comedy,2012
32992,136546,Puppet Master X: Axis Rising (2012),Fantasy|Horror|Sci-Fi,2012
33019,136600,The Concubine (2012),Drama,2012
33084,136738,The Towrope (2012),Drama,2012
33099,136768,Love in the Buff (2012),Comedy|Romance,2012
33167,136912,God Loves Caviar (2012),Adventure,2012
33213,137008,A Mother's Nightmare (2012),Crime|Mystery|Thriller,2012
33220,137022,A Nanny's Revenge (2012),Drama|Thriller,2012
33239,137062,Naruto Shippuden the Movie: Road to Ninja (2012),Action|Adventure|Animation|Fantasy,2012
33242,137068,The Preacher's Daughter (2012),Drama,2012
33257,137108,Seal Team Six: The Raid on Osama Bin Laden (2012),Action|Crime|Drama|Thriller,2012
33278,137160,This Is Ours (2012),Drama,2012
33292,137192,Thirst (2012),Drama,2012
33295,137206,Ultrasonic (2012),Drama|Thriller,2012
33307,137240,The Last Movie (2012),(no genres listed),2012
33314,137260,She Wants Me (2012),Adventure|Comedy|Drama|Romance,2012
33338,137317,"Don't Cry, Mommy (2012)",Action|Drama,2012
33354,137355,"Yes, We're Open (2012)",Comedy|Romance,2012
33356,137361,Lowlife (2012),(no genres listed),2012
33371,137395,FBI Frog Butthead Investigators (Mais qui a re-tué Pamela Rose ?) (2012),Comedy,2012
33381,137421,"Inara, the Jungle Girl (2012)",Adventure,2012
33383,137425,TalhotBlond (2012),Drama,2012
33394,137455,The Last Push (2012),Sci-Fi,2012
33395,137457,Blue Lagoon: The Awakening (2012),Romance,2012
33397,137463,16-love (2012),Children|Comedy|Drama|Romance,2012
33482,137666,The Black Kung Fu Experience (2012),(no genres listed),2012
33511,137749,The Butterfly Room (2012),Horror|Thriller,2012
33539,137823,Devoured (2012),Drama|Horror|Thriller,2012
33597,137972,Suicide Dolls (2012),(no genres listed),2012
33627,138044,Reuniting the Rubins (2012),Children|Comedy|Drama,2012
33641,138086,The Kitchen (2012),Comedy|Drama,2012
33651,138110,186 Dollars to Freedom (2012),Action|Drama,2012
33700,138234,Augustine (2012),Drama,2012
33711,138262,Maria My Love (2012),Drama,2012
33726,138300,Welcome to the North (2012),Comedy,2012
33733,138314,The Commander and the Stork (2012),(no genres listed),2012
33735,138318,The Worst Christmas of My Life (2012),Comedy,2012
33737,138322,Il rosso e il blu (2012),(no genres listed),2012
33757,138362,A Special Day (2012),Drama,2012
33758,138364,Una donna per la vita (2012),Comedy,2012
33760,138368,The Landlords (2012),Drama,2012
33761,138370,Every Blessed Day (2012),Comedy,2012
33762,138372,Venti anni (2012),Documentary,2012
33763,138374,All'ultima spiaggia (2012),Comedy,2012
33764,138376,Gli equilibristi (2012),Drama,2012
33765,138378,Una famiglia perfetta (2012),Comedy,2012
33767,138382,Cosimo and Nicole (2012),(no genres listed),2012
33772,138394,Mai Stati Uniti (2012),Comedy,2012
33774,138398,Tutto parla di te (2012),(no genres listed),2012
33829,138520,Bad vs Worse (2012),Drama|Horror|Thriller,2012
33838,138544,After Death (2012),Comedy|Drama|Mystery|Sci-Fi,2012
33849,138576,Brutal (2012),Crime,2012
33853,138586,Shark Week (2012),Horror,2012
33881,138652,Dormant Beauty (2012),Drama,2012
33886,138666,Hannah's Law (2012),Western,2012
33889,138672,Brooklyn Boheme (2012),Documentary,2012
33919,138752,Cloned: The Recreator Chronicles (2012),Drama|Sci-Fi|Thriller,2012
33925,138770,No One Will Know (2012),Thriller,2012
33963,138868,The Dream Team (2012),Comedy|Drama|Romance,2012
33964,138870,The Dream Team (2012),Documentary,2012
33992,138948,Aladdin and the Death Lamp (2012),Adventure|Fantasy|Horror,2012
34002,138972,MoniKa (2012),Drama|Romance,2012
34015,139020,Werewolf: The Beast Among Us (2012),Drama|Horror,2012
34037,139068,In Another Country (2012),Drama,2012
34054,139104,9.79* (2012),(no genres listed),2012
34055,139106,You Don't Know Bo (2012),Documentary,2012
34074,139144,Hardflip (2012),Action|Drama,2012
34108,139239,The Guest House (2012),Romance,2012
34128,139295,The Movie Out Here (2012),Comedy,2012
34133,139307,Felipe Esparza: They're Not Gonna Laugh At You (2012),Comedy,2012
34185,139433,Back from Hell (2012),Horror|Thriller,2012
34211,139503,Women's Day (2012),Drama,2012
34226,139537,Arcadia (2012),Children|Drama,2012
34228,139541,First Winter (2012),Drama,2012
34229,139545,Gut (2012),(no genres listed),2012
34232,139551,Hitting the Cycle (2012),Drama,2012
34237,139561,Pilgrim Song (2012),Drama,2012
34241,139571,"Small, Beautifully Moving Parts (2012)",Comedy,2012
34262,139618,The Star Making Machine (2012),(no genres listed),2012
34296,139699,The Visitant (2012),(no genres listed),2012
34297,139701,Spirit Stalkers (2012),Horror,2012
34312,139733,The Crisis of Civilization (2012),Animation|Documentary,2012
34334,139781,Cocaine Unwrapped (2012),Documentary,2012
34350,139817,Doors Open (2012),Crime|Drama,2012
34365,139849,The Capsule (2012),(no genres listed),2012
34392,139903,The Eleventh Victim (2012),Thriller,2012
34482,140140,Bad Boy Street (2012),Drama|Romance,2012
34486,140148,A Bottle in the Gaza Sea (2012),Drama,2012
34504,140186,The Traffickers (2012),Action|Drama,2012
34507,140194,Inside Hana's Suitcase (2012),Documentary,2012
34520,140222,A Killer Among Us (2012),Crime|Thriller,2012
34528,140239,Helter Skelter (2012),Drama|Fantasy|Horror,2012
34534,140253,Unter Umständen verliebt (2012),Comedy,2012
34535,140255,Journey to Planet X (2012),Documentary,2012
34539,140263,Milk? (2012),Documentary,2012
34557,140303,Zaytoun (2012),Adventure|Drama|Thriller|War,2012
34573,140335,Yuma (2012),(no genres listed),2012
34671,140535,Nesting (2012),Comedy|Horror|Romance,2012
34686,140565,Let It Shine (2012),Children,2012
34690,140573,How to Sell a Banksy (2012),Documentary,2012
34699,140591,Beyond Right & Wrong: Stories of Justice and Forgiveness (2012),Documentary,2012
34706,140621,Russell Brand - From Addiction to Recovery (2012),Documentary,2012
34710,140631,Under the Bed (2012),Horror,2012
34721,140655,Painted Skin: The Resurrection (2012),Drama|Fantasy,2012
34749,140721,Dungeons & Dragons: The Book of Vile Darkness (2012),Fantasy,2012
34764,140753,The Men Next Door (2012),(no genres listed),2012
34770,140765,Carl Panzram: The Spirit of Hatred and Revenge (2012),(no genres listed),2012
34772,140769,Puella Magi Madoka Magica the Movie Part I: Beginnings (2012),Action|Animation|Horror|Mystery,2012
34804,140838,Dead Before Dawn 3D (2012),Adventure|Comedy|Horror,2012
34809,140848,Dead Europe (2012),Drama,2012
34877,141008,Sholem Aleichem: Laughing In The Darkness (2012),Documentary,2012
34879,141012,The Fall of the Essex Boys (2012),Crime,2012
34941,141152,After the Wizard (2012),Children|Fantasy,2012
34950,141175,Bloodwork (2012),Horror|Thriller,2012
34952,141179,Captive (2012),Drama|Thriller,2012
34994,141303,"Rock, Paper, Scissors (2012)",Drama,2012
35028,141379,True Skin (2012),(no genres listed),2012
35100,141530,As One (2012),Drama,2012
35155,141658,For the Love of Money (2012),Action|Crime|Drama|Thriller,2012
35184,141716,Blind Man (2012),Action|Thriller,2012
35207,141767,Hit & Miss (2012),Drama,2012
35242,141854,Among Friends (2012),Comedy|Horror,2012
35264,141900,Hell and Mr Fudge (2012),(no genres listed),2012
35282,141936,Preston Castle (2012),(no genres listed),2012
35284,141940,Pokémon the Movie: Kyurem vs. the Sword of Justice (2012),(no genres listed),2012
35306,141984,A Little Bit Zombie (2012),Comedy|Horror|Sci-Fi,2012
35343,142064,La Vérité si je Mens ! 3 (2012),Comedy,2012
35407,142202,Rise of the Animals (2012),Adventure|Comedy|Horror,2012
35437,142268,Stars 80 (2012),Comedy,2012
35484,142382,Agneepath (2012),Action|Crime|Drama,2012
35485,142384,Cocktail (2012),Comedy|Drama|Romance,2012
35508,142434,Villegas (2012),(no genres listed),2012
35517,142452,Puella Magi Madoka Magica the Movie Part II: Eternal (2012),Action|Animation|Horror|Mystery,2012
35539,142498,Burden of Evil (2012),Thriller,2012
35592,142610,Un mundo cuadrado (2012),(no genres listed),2012
35600,142626,Infinite (2012),Drama|Sci-Fi,2012
35602,142630,Macropolis (2012),Animation,2012
35631,142697,Ghoul (2012),Thriller,2012
35644,142740,Devil Seed (2012),Horror,2012
35657,142770,The Selling (2012),Comedy,2012
35694,142853,The Mole at the Sea (2012),Adventure|Animation|Comedy,2012
35789,143045,When Day Breaks (2012),Drama,2012
35790,143047,Dark Blood (2012),Thriller,2012
35791,143049,Not Waving But Drowning (2012),Drama,2012
35804,143082,Airborne (2012),Horror|Thriller,2012
35861,143243,An Open Heart (2012),Drama,2012
35916,143371,Messner (2012),Adventure|Documentary,2012
35961,143468,Numbered (2012),Documentary,2012
35991,143535,"Tent City, U.S.A (2012)",Documentary,2012
35993,143539,Titanic at 100: Mystery Solved (2012),(no genres listed),2012
36011,143583,Nous York (2012),Comedy,2012
36012,143585,Nobel's Last Will (2012),Drama|Thriller,2012
36046,143666,The Adventures of Mickey Matson and the Copperhead Conspiracy (2012),Children,2012
36047,143668,The Taste of Money (2012),Drama,2012
36056,143695,The Falls (2012),Drama,2012
36149,143910,Animals (2012),Drama|Fantasy,2012
36194,144033,The Marriage Chronicles (2012),Comedy|Romance,2012
36236,144148,TimeScapes (2012),Documentary,2012
36246,144170,Teenage Bank Heist (2012),Thriller,2012
36250,144178,Reboot (2012),(no genres listed),2012
36311,144304,Lethal Hostage (2012),Crime|Drama,2012
36327,144336,Kotsutsubo (2012),Horror,2012
36332,144346,Wu Dang (2012),Action,2012
